phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part2,wild_video_frames,46,00047.png,phase_consensus_majority_vote,0.902943850080414,38739,42903
part2,wild_video_frames,47,00048.png,phase_consensus_majority_vote,0.8887404623361334,39253,44167
part2,wild_video_frames,48,00049.png,phase_consensus_majority_vote,0.8847283893343937,40049,45267
part2,wild_video_frames,49,00050.png,phase_consensus_majority_vote,0.9269189140434744,41107,44348
part2,wild_video_frames,50,00051.png,phase_consensus_majority_vote,0.9042974961307694,42653,47167
part2,wild_video_frames,51,00052.png,phase_consensus_majority_vote,1.0,44636,44636
part2,wild_video_frames,52,00053.png,phase_consensus_majority_vote,1.0,46547,46547
part2,wild_video_frames,53,00054.png,phase_consensus_majority_vote,0.986460389666123,45973,46604
part2,wild_video_frames,54,00055.png,phase_consensus_majority_vote,0.9707411326309978,42202,43474
part2,wild_video_frames,55,00056.png,phase_consensus_majority_vote,0.9781541021443332,36447,37261
part2,wild_video_frames,56,00057.png,phase_consensus_majority_vote,0.9779314355875796,30266,30949
part2,wild_video_frames,57,00058.png,phase_consensus_majority_vote,0.9834610239571933,24261,24669
part2,wild_video_frames,58,00059.png,phase_consensus_majority_vote,0.9847510759258276,18534,18821
part2,wild_video_frames,59,00060.png,phase_consensus_majority_vote,0.9937308868501529,12998,13080
part2,wild_video_frames,60,00061.png,phase_consensus_majority_vote,0.9913981100072692,8183,8254
part2,wild_video_frames,61,00062.png,phase_consensus_majority_vote,0.9889524561057408,5013,5069
part2,wild_video_frames,62,00063.png,phase_consensus_majority_vote,0.9713592233009709,2001,2060
part2,wild_video_frames,63,00064.png,phase_consensus_majority_vote,0.9118387909319899,362,397
part2,wild_video_frames,64,00065.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,65,00066.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,66,00067.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,67,00068.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,68,00069.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,69,00070.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,70,00071.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,71,00072.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,72,00073.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,73,00074.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,74,00075.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,75,00076.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,76,00077.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,77,00078.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,78,00079.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,79,00080.png,phase_consensus_majority_vote,0.8511970534069981,2311,2715
part2,wild_video_frames,80,00081.png,phase_consensus_majority_vote,0.9191511750263066,5241,5702
part2,wild_video_frames,81,00082.png,phase_consensus_majority_vote,0.9676856696961351,10541,10893
part2,wild_video_frames,82,00083.png,phase_consensus_majority_vote,0.9867483946293053,16903,17130
part2,wild_video_frames,83,00084.png,phase_consensus_majority_vote,0.9905352207052517,23652,23878
part2,wild_video_frames,84,00085.png,phase_consensus_majority_vote,0.9915950149743986,30792,31053
part2,wild_video_frames,85,00086.png,phase_consensus_majority_vote,0.9921875,38481,38784
part2,wild_video_frames,86,00087.png,phase_consensus_majority_vote,0.9902962755771672,46026,46477
part2,wild_video_frames,87,00088.png,phase_consensus_majority_vote,0.990456518828772,51788,52287
part2,wild_video_frames,88,00089.png,phase_consensus_majority_vote,0.9914060974094,55835,56319
part2,wild_video_frames,89,00090.png,phase_consensus_majority_vote,1.0,57826,57826
part2,wild_video_frames,90,00091.png,phase_consensus_majority_vote,0.9119975688168775,57019,62521
part2,wild_video_frames,91,00092.png,phase_consensus_majority_vote,0.9640455513128104,57058,59186
part2,wild_video_frames,92,00093.png,phase_consensus_majority_vote,0.9736669881510058,56535,58064
part2,wild_video_frames,93,00094.png,phase_consensus_majority_vote,0.9738411635450455,55842,57342
part2,wild_video_frames,94,00095.png,phase_consensus_majority_vote,0.966001231202181,54922,56855
part2,wild_video_frames,95,00096.png,phase_consensus_majority_vote,0.9644046740245944,53564,55541
part2,wild_video_frames,96,00097.png,phase_consensus_majority_vote,0.9535006364793599,52433,54990
part2,wild_video_frames,97,00098.png,phase_consensus_majority_vote,0.9545999400659275,50968,53392
part2,wild_video_frames,98,00099.png,phase_consensus_majority_vote,0.9506510391770712,49720,52301
part2,wild_video_frames,99,00100.png,phase_consensus_majority_vote,0.9689033390513424,48575,50134
part2,wild_video_frames,100,00101.png,phase_consensus_majority_vote,1.0,47777,47777
part2,wild_video_frames,101,00102.png,phase_consensus_majority_vote,1.0,47385,47385
part2,wild_video_frames,102,00103.png,phase_consensus_majority_vote,0.9866239404589622,47723,48370
part2,wild_video_frames,103,00104.png,phase_consensus_majority_vote,0.9841729512317747,48938,49725
part2,wild_video_frames,104,00105.png,phase_consensus_majority_vote,0.9822443321470005,49954,50857
part2,wild_video_frames,105,00106.png,phase_consensus_majority_vote,0.985315317046918,51263,52027
part2,wild_video_frames,106,00107.png,phase_consensus_majority_vote,0.984675047305019,52559,53377
part2,wild_video_frames,107,00108.png,phase_consensus_majority_vote,0.9870761969727697,53540,54241
part2,wild_video_frames,108,00109.png,phase_consensus_majority_vote,0.9791534831582563,54156,55309
part2,wild_video_frames,109,00110.png,phase_consensus_majority_vote,0.9783591047094542,55426,56652
part2,wild_video_frames,110,00111.png,phase_consensus_majority_vote,1.0,56827,56827
part2,wild_video_frames,111,00112.png,phase_consensus_majority_vote,0.989972135264371,57555,58138
part2,wild_video_frames,112,00113.png,phase_consensus_majority_vote,1.0,58285,58285
part2,wild_video_frames,113,00114.png,phase_consensus_majority_vote,1.0,58465,58465
part2,wild_video_frames,114,00115.png,phase_consensus_majority_vote,0.9902505772684512,57895,58465
part2,wild_video_frames,115,00116.png,phase_consensus_majority_vote,0.994076477579279,52695,53009
part2,wild_video_frames,116,00117.png,phase_consensus_majority_vote,0.9896872846887294,44529,44993
part2,wild_video_frames,117,00118.png,phase_consensus_majority_vote,0.9895239139973673,36082,36464
part2,wild_video_frames,118,00119.png,phase_consensus_majority_vote,0.9818536239588871,27703,28215
part2,wild_video_frames,119,00120.png,phase_consensus_majority_vote,0.9834861480824214,19951,20286
part2,wild_video_frames,120,00121.png,phase_consensus_majority_vote,0.9728113538510604,12201,12542
part2,wild_video_frames,121,00122.png,phase_consensus_majority_vote,0.9436733376371853,5847,6196
part2,wild_video_frames,122,00123.png,phase_consensus_majority_vote,0.9018932874354562,1572,1743
part2,wild_video_frames,123,00124.png,phase_consensus_majority_vote,0.8458149779735683,192,227
part2,wild_video_frames,124,00125.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,125,00126.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,126,00127.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,127,00128.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,128,00129.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,129,00130.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,130,00131.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,131,00132.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,132,00133.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,133,00134.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,134,00135.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,135,00136.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,136,00137.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,mean,137,phase_consensus_majority_vote,0.9773054980916257,,
