phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part3,wild_video_frames,44,00045.png,phase_consensus_majority_vote,0.9066805077964489,41924,46239
part3,wild_video_frames,45,00046.png,phase_consensus_majority_vote,0.9181976962702572,41531,45231
part3,wild_video_frames,46,00047.png,phase_consensus_majority_vote,0.8562128050485281,42874,50074
part3,wild_video_frames,47,00048.png,phase_consensus_majority_vote,0.84455685324792,43243,51202
part3,wild_video_frames,48,00049.png,phase_consensus_majority_vote,0.8711978102471183,45196,51878
part3,wild_video_frames,49,00050.png,phase_consensus_majority_vote,0.9003818189203461,44333,49238
part3,wild_video_frames,50,00051.png,phase_consensus_majority_vote,0.8890627946445409,47147,53030
part3,wild_video_frames,51,00052.png,phase_consensus_majority_vote,1.0,44636,44636
part3,wild_video_frames,52,00053.png,phase_consensus_majority_vote,1.0,46547,46547
part3,wild_video_frames,53,00054.png,phase_consensus_majority_vote,0.9836993243243243,46588,47360
part3,wild_video_frames,54,00055.png,phase_consensus_majority_vote,0.9814137308039748,43457,44280
part3,wild_video_frames,55,00056.png,phase_consensus_majority_vote,0.9869732819353981,37125,37615
part3,wild_video_frames,56,00057.png,phase_consensus_majority_vote,0.9908705156229909,30824,31108
part3,wild_video_frames,57,00058.png,phase_consensus_majority_vote,0.9954622802041974,24570,24682
part3,wild_video_frames,58,00059.png,phase_consensus_majority_vote,0.9932055841605181,18711,18839
part3,wild_video_frames,59,00060.png,phase_consensus_majority_vote,0.9700841622035196,12679,13070
part3,wild_video_frames,60,00061.png,phase_consensus_majority_vote,0.9672687598496787,7979,8249
part3,wild_video_frames,61,00062.png,phase_consensus_majority_vote,0.9597170367459226,4884,5089
part3,wild_video_frames,62,00063.png,phase_consensus_majority_vote,0.9263261296660118,1886,2036
part3,wild_video_frames,63,00064.png,phase_consensus_majority_vote,0.9972451790633609,362,363
part3,wild_video_frames,64,00065.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,65,00066.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,66,00067.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,67,00068.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,68,00069.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,69,00070.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,70,00071.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,71,00072.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,72,00073.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,73,00074.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,74,00075.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,75,00076.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,76,00077.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,77,00078.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,78,00079.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,79,00080.png,phase_consensus_majority_vote,0.9961206896551724,2311,2320
part3,wild_video_frames,80,00081.png,phase_consensus_majority_vote,0.9831176139561058,5241,5331
part3,wild_video_frames,81,00082.png,phase_consensus_majority_vote,0.9845047039291643,10674,10842
part3,wild_video_frames,82,00083.png,phase_consensus_majority_vote,0.9829440333024977,17001,17296
part3,wild_video_frames,83,00084.png,phase_consensus_majority_vote,0.974076049058616,23747,24379
part3,wild_video_frames,84,00085.png,phase_consensus_majority_vote,0.9783151572625257,30949,31635
part3,wild_video_frames,85,00086.png,phase_consensus_majority_vote,0.9614649760551848,38748,40301
part3,wild_video_frames,86,00087.png,phase_consensus_majority_vote,0.9539399412960036,46475,48719
part3,wild_video_frames,87,00088.png,phase_consensus_majority_vote,0.9595477571397107,52280,54484
part3,wild_video_frames,88,00089.png,phase_consensus_majority_vote,0.9492660705247173,56263,59270
part3,wild_video_frames,89,00090.png,phase_consensus_majority_vote,1.0,57826,57826
part3,wild_video_frames,90,00091.png,phase_consensus_majority_vote,0.7752729688213559,56022,72261
part3,wild_video_frames,91,00092.png,phase_consensus_majority_vote,0.9063689379987723,59059,65160
part3,wild_video_frames,92,00093.png,phase_consensus_majority_vote,0.9291139240506329,57986,62410
part3,wild_video_frames,93,00094.png,phase_consensus_majority_vote,0.9180524848601365,57303,62418
part3,wild_video_frames,94,00095.png,phase_consensus_majority_vote,0.9241980610319475,56816,61476
part3,wild_video_frames,95,00096.png,phase_consensus_majority_vote,0.9359050044697825,55487,59287
part3,wild_video_frames,96,00097.png,phase_consensus_majority_vote,0.9221949909353387,54937,59572
part3,wild_video_frames,97,00098.png,phase_consensus_majority_vote,0.9351213953896047,53344,57045
part3,wild_video_frames,98,00099.png,phase_consensus_majority_vote,0.9395165641523686,52239,55602
part3,wild_video_frames,99,00100.png,phase_consensus_majority_vote,0.9352964257020608,50058,53521
part3,wild_video_frames,100,00101.png,phase_consensus_majority_vote,1.0,47777,47777
part3,wild_video_frames,101,00102.png,phase_consensus_majority_vote,1.0,47385,47385
part3,wild_video_frames,102,00103.png,phase_consensus_majority_vote,0.9795583468395462,48351,49360
part3,wild_video_frames,103,00104.png,phase_consensus_majority_vote,0.9815261202876788,49677,50612
part3,wild_video_frames,104,00105.png,phase_consensus_majority_vote,0.983856293916107,50827,51661
part3,wild_video_frames,105,00106.png,phase_consensus_majority_vote,0.9878417143182812,51999,52639
part3,wild_video_frames,106,00107.png,phase_consensus_majority_vote,0.9934211752427455,53304,53657
part3,wild_video_frames,107,00108.png,phase_consensus_majority_vote,0.9945422470506082,54121,54418
part3,wild_video_frames,108,00109.png,phase_consensus_majority_vote,0.9946583131133886,54931,55226
part3,wild_video_frames,109,00110.png,phase_consensus_majority_vote,0.9935019070490182,56264,56632
part3,wild_video_frames,110,00111.png,phase_consensus_majority_vote,1.0,56827,56827
part3,wild_video_frames,111,00112.png,phase_consensus_majority_vote,0.9936292642827784,58020,58392
part3,wild_video_frames,112,00113.png,phase_consensus_majority_vote,1.0,58285,58285
part3,wild_video_frames,113,00114.png,phase_consensus_majority_vote,1.0,58465,58465
part3,wild_video_frames,114,00115.png,phase_consensus_majority_vote,0.9900622382010277,58381,58967
part3,wild_video_frames,115,00116.png,phase_consensus_majority_vote,0.9923568310822203,52973,53381
part3,wild_video_frames,116,00117.png,phase_consensus_majority_vote,0.9926527541106955,44855,45187
part3,wild_video_frames,117,00118.png,phase_consensus_majority_vote,0.993638746314295,36395,36628
part3,wild_video_frames,118,00119.png,phase_consensus_majority_vote,0.9973928571428572,27927,28000
part3,wild_video_frames,119,00120.png,phase_consensus_majority_vote,0.996415592174043,20015,20087
part3,wild_video_frames,120,00121.png,phase_consensus_majority_vote,0.9822432190274497,12059,12277
part3,wild_video_frames,121,00122.png,phase_consensus_majority_vote,0.9763753510655873,5910,6053
part3,wild_video_frames,122,00123.png,phase_consensus_majority_vote,0.9713138267355135,1693,1743
part3,wild_video_frames,123,00124.png,phase_consensus_majority_vote,0.9578059071729957,227,237
part3,wild_video_frames,124,00125.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,125,00126.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,126,00127.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,127,00128.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,128,00129.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,129,00130.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,130,00131.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,131,00132.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,132,00133.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,133,00134.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,134,00135.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,135,00136.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,136,00137.png,phase_consensus_majority_vote,1.0,0,0
part3,wild_video_frames,mean,137,phase_consensus_majority_vote,0.9730651873488159,,
