phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part3,parkour,46,background_preservation,27.5127214479853,0.761287965883686,390743
part3,parkour,47,background_preservation,27.379562248620047,0.7579729464170609,387524
part3,parkour,48,background_preservation,27.23518920921722,0.755992123570506,384129
part3,parkour,49,background_preservation,27.18271305574668,0.7508115677269582,385130
part3,parkour,5,background_preservation,27.997222143864928,0.7665774332047309,400461
part3,parkour,50,background_preservation,27.050069922161057,0.7504823453802799,386368
part3,parkour,51,background_preservation,26.815072051749354,0.7445693729685798,388281
part3,parkour,52,background_preservation,26.686109740092608,0.7381079726165819,390395
part3,parkour,53,background_preservation,26.618394509038374,0.7363602212226218,390352
part3,parkour,54,background_preservation,26.484265464777685,0.7303842031303941,386903
part3,parkour,55,background_preservation,26.396765142806828,0.7264293533344506,385889
part3,parkour,56,background_preservation,26.39950189101957,0.7264601108793242,385561
part3,parkour,57,background_preservation,26.2757387635965,0.7228995619953784,383489
part3,parkour,58,background_preservation,26.172865801376275,0.7154261621211996,382481
part3,parkour,59,background_preservation,26.1052657944577,0.712791491742552,381395
part3,parkour,6,background_preservation,27.909467720298636,0.764590280053779,400098
part3,parkour,60,background_preservation,25.965980053094675,0.7076080106599485,380132
part3,parkour,61,background_preservation,25.89140592198315,0.6991163324431245,380290
part3,parkour,62,background_preservation,25.96027249680819,0.708885211666617,380627
part3,parkour,63,background_preservation,25.880527748021944,0.702541354206793,382705
part3,parkour,64,background_preservation,25.70315082480885,0.6943636866834737,385136
part3,parkour,65,background_preservation,25.646190868523,0.6899849625030183,387160
part3,parkour,66,background_preservation,25.659145937720577,0.6868058942719247,389199
part3,parkour,67,background_preservation,25.56544532493627,0.6831938846099642,389628
part3,parkour,68,background_preservation,25.53475846817527,0.6849182829036639,387927
part3,parkour,69,background_preservation,25.506681726274035,0.685703139493405,386221
part3,parkour,7,background_preservation,27.962997288953762,0.7708155105096228,399628
part3,parkour,70,background_preservation,25.402927189705707,0.6834757321020876,385798
part3,parkour,71,background_preservation,25.42839672554033,0.6807292276417132,386026
part3,parkour,72,background_preservation,25.486402951298658,0.6836311113108944,388558
part3,parkour,73,background_preservation,25.392209267717902,0.680607121027555,386966
part3,parkour,74,background_preservation,25.440554993903223,0.6863259470253857,387410
part3,parkour,75,background_preservation,25.325688282905634,0.6884984225454249,387869
part3,parkour,76,background_preservation,25.19880062113232,0.6861254976237585,388518
part3,parkour,77,background_preservation,25.204320572873716,0.6912327744525302,389218
part3,parkour,78,background_preservation,25.154067361996532,0.6937157989922486,390843
part3,parkour,79,background_preservation,25.076785777550135,0.6918175789466501,391388
part3,parkour,8,background_preservation,27.78782306487495,0.7681164933203377,399786
part3,parkour,80,background_preservation,25.170998562791265,0.6967624435780169,391916
part3,parkour,81,background_preservation,25.197315492998495,0.6955399603610122,392001
part3,parkour,82,background_preservation,25.108185304102857,0.6900599359127526,392603
part3,parkour,83,background_preservation,25.087933774183085,0.6921834567466764,394193
part3,parkour,84,background_preservation,25.018380764185324,0.6910636069317609,394883
part3,parkour,85,background_preservation,25.14790709540064,0.6978760396467022,394750
part3,parkour,86,background_preservation,25.055506007371427,0.6925424187693554,394209
part3,parkour,87,background_preservation,25.107004449712598,0.6961180263947093,393862
part3,parkour,88,background_preservation,25.035927379033176,0.6890474014723568,393491
part3,parkour,89,background_preservation,25.079325208412666,0.6870343282827283,392989
part3,parkour,9,background_preservation,27.93631790710712,0.7741975672388802,398810
part3,parkour,90,background_preservation,25.14301850906398,0.6913388028569251,393147
part3,parkour,91,background_preservation,25.022655003724047,0.684561876436685,393164
part3,parkour,92,background_preservation,25.02846022190648,0.6846686124998443,392872
part3,parkour,93,background_preservation,24.921587027250197,0.6778855895395554,392059
part3,parkour,94,background_preservation,24.899016916556988,0.6779133781717285,392069
part3,parkour,95,background_preservation,24.77360857267741,0.669302200745662,393760
part3,parkour,96,background_preservation,24.709219598750124,0.6659869314401804,393621
part3,parkour,97,background_preservation,24.712284390984586,0.6674090531855716,396445
part3,parkour,98,background_preservation,24.60916043226997,0.6592154439498504,397138
part3,parkour,99,background_preservation,24.62085089292788,0.6597033253799124,398129
part3,parkour,mean,background_preservation,26.8725668630474,0.7365264954894241,
