phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part1,parkour,85,frame_0085.png,00085.png,0.7628305760173892,12634,16562
part1,parkour,86,frame_0086.png,00086.png,0.7506215224340003,12681,16894
part1,parkour,87,frame_0087.png,00087.png,0.733755490900793,12862,17529
part1,parkour,88,frame_0088.png,00088.png,0.7406255117078762,13569,18321
part1,parkour,89,frame_0089.png,00089.png,0.7255510547635331,13792,19009
part1,parkour,9,frame_0009.png,00009.png,0.6791434833923453,8056,11862
part1,parkour,90,frame_0090.png,00090.png,0.7367945103462951,13851,18799
part1,parkour,91,frame_0091.png,00091.png,0.7458090086229983,13925,18671
part1,parkour,92,frame_0092.png,00092.png,0.774247491638796,14353,18538
part1,parkour,93,frame_0093.png,00093.png,0.79007942940509,14622,18507
part1,parkour,94,frame_0094.png,00094.png,0.7906123343192025,14435,18258
part1,parkour,95,frame_0095.png,00095.png,0.7860299603971761,13695,17423
part1,parkour,96,frame_0096.png,00096.png,0.7911777354549364,12878,16277
part1,parkour,97,frame_0097.png,00097.png,0.7838178680472587,11809,15066
part1,parkour,98,frame_0098.png,00098.png,0.7505668934240363,10592,14112
part1,parkour,99,frame_0099.png,00099.png,0.7207119255031541,9597,13316
part1,parkour,mean,100,100,0.704360194789776,,
